Year,Distance,Owner,Fuel,Location,Drive,Type,Price,Brand,Model
2017.0,36248,1,PETROL,KA-51,Manual,HatchBack,596000,Maruti,IGNIS
2016.0,56156,1,DIESEL,UP-16,Automatic,SUV,548000,Renault,Duster
2016.0,100583,1,DIESEL,HR-26,Manual,SUV,492000,Renault,Duster
2018.0,42059,2,PETROL,KA-04,Automatic,HatchBack,705000,Maruti,Swift
2018.0,38575,2,PETROL,KA-01,Automatic,HatchBack,571000,Tata,Tiago
2017.0,20607,2,PETROL,KA-03,Manual,HatchBack,648000,Maruti,Baleno
2012.0,56446,2,PETROL,UP-32,Automatic,Sedan,520000,Honda,Other
2022.0,17428,1,CNG,DL-7C,Manual,HatchBack,719000,Hyundai,GRAND I10
2022.0,11365,1,PETROL,TS-13,Automatic,HatchBack,947000,Honda,Jazz
2016.0,52891,1,PETROL,MH-47,Manual,SUV,733000,Hyundai,Creta
2020.0,21275,1,PETROL,MH-48,Manual,Sedan,641000,Volkswagen,Vento
2019.0,44514,1,PETROL,BR-01,Manual,Sedan,479000,Honda,Amaze
2015.0,30751,1,PETROL,KA-03,Manual,HatchBack,341000,Maruti,Alto K10
2018.0,39284,1,PETROL,GJ-27,Manual,HatchBack,614000,Honda,Jazz
2019.0,37965,1,PETROL,GJ-01,Automatic,HatchBack,626000,Hyundai,Grand i10
2014.0,83845,1,PETROL,KA-02,Manual,Sedan,607000,Maruti,Swift Dzire
2019.0,57179,1,PETROL,TS-07,Manual,SUV,1197000,KIA,SELTOS
2015.0,94121,2,PETROL,TS-08,Manual,HatchBack,549000,Hyundai,Elite i20
2017.0,52645,3,PETROL,TN-10,Manual,Sedan,617000,Maruti,Ciaz
2017.0,43025,2,PETROL,TN-18,Manual,HatchBack,592000,Honda,Jazz
2012.0,105992,1,DIESEL,MH-04,Manual,HatchBack,423000,Maruti,Swift
2021.0,30359,2,PETROL,TS-08,Manual,HatchBack,577000,Tata,Tiago
2017.0,26678,2,PETROL,TS-13,Manual,HatchBack,548000,Hyundai,Grand i10
2017.0,15993,1,PETROL,KA-04,Manual,HatchBack,463000,Maruti,Wagon R
2016.0,67889,1,PETROL,KA-02,Automatic,SUV,755000,Ford,Ecosport
2022.0,19944,1,PETROL,GJ-01,Manual,HatchBack,930000,Hyundai,NEW I20
2018.0,37983,1,PETROL,KA-04,Manual,SUV,810000,Ford,Ecosport
2011.0,73946,1,PETROL,MH-14,Manual,HatchBack,248000,Maruti,Ritz
2017.0,79634,1,PETROL,GJ-01,Automatic,SUV,948000,Hyundai,Creta
2013.0,91279,2,PETROL,KA-03,Automatic,HatchBack,349000,Hyundai,i10
2020.0,27959,1,PETROL,HR-26,Manual,SUV,1141000,Hyundai,Creta
2021.0,23851,2,PETROL,GJ-16,Automatic,HatchBack,814000,Maruti,Baleno
2020.0,22192,2,PETROL,TS-07,Manual,Sedan,809000,Volkswagen,Vento
2019.0,42839,1,PETROL,GJ-03,Manual,HatchBack,380000,Maruti,Alto
2012.0,99428,3,CNG,MH-15,Manual,HatchBack,331200,Maruti,Swift
2015.0,93177,1,PETROL,WB-12,Manual,SUV,571000,Hyundai,Creta
2022.0,21009,1,PETROL,GJ-01,Automatic,SUV,1222000,Tata,NEXON
2020.0,10916,2,PETROL,KA-51,Automatic,HatchBack,560000,Renault,Kwid
2019.0,6327,1,PETROL,TS-09,Automatic,HatchBack,764000,Hyundai,GRAND I10
2017.0,113633,1,DIESEL,MH-43,Manual,SUV,728000,Maruti,S Cross
2019.0,68766,1,PETROL,RJ-45,Manual,HatchBack,531000,Tata,Tiago
2021.0,48938,2,PETROL,KA-03,Automatic,HatchBack,1013000,Renault,Kiger
2016.0,63155,2,DIESEL,TN-07,Manual,Sedan,674000,Maruti,Ciaz
2016.0,38959,1,PETROL,MH-09,Automatic,Lux_sedan,1281000,Skoda,Other
2017.0,40586,1,PETROL,GJ-27,Manual,Sedan,833000,Honda,City
2018.0,43528,2,PETROL,TS-08,Manual,HatchBack,424350,Maruti,Wagon R
2018.0,50781,2,PETROL,KA-02,Automatic,HatchBack,834000,Volkswagen,Polo
2015.0,34105,1,PETROL,DL-3C,Manual,HatchBack,345000,Honda,Brio
2019.0,26520,2,PETROL,UP-32,Automatic,HatchBack,387000,Maruti,Alto K10
2018.0,44690,1,PETROL,MH-06,Manual,HatchBack,491000,Hyundai,Grand i10
2017.0,40570,1,PETROL,TS-09,Automatic,HatchBack,638000,Hyundai,Grand i10
2019.0,51622,1,PETROL,HR-51,Manual,HatchBack,545000,Maruti,Swift
2018.0,63517,1,DIESEL,UP-16,Manual,SUV,555000,Ford,FREESTYLE
2019.0,68272,1,DIESEL,PB-91,Manual,SUV,767000,Maruti,Vitara Brezza
2014.0,98211,2,PETROL,KA-19,Manual,HatchBack,398000,Hyundai,Grand i10
2019.0,34446,2,PETROL,MH-02,Automatic,SUV,710000,Ford,Ecosport
2017.0,91412,2,PETROL,TN-14,Automatic,Sedan,545000,Maruti,Dzire
2021.0,60157,1,PETROL,MH-14,Manual,HatchBack,796000,Hyundai,NEW I20
2017.0,63801,1,PETROL,DL-9C,Manual,HatchBack,535000,Maruti,Baleno
2014.0,77796,2,PETROL,MH-01,Manual,HatchBack,294000,Maruti,Celerio
2017.0,49809,1,PETROL,GJ-06,Manual,HatchBack,492000,Hyundai,Grand i10
2016.0,35748,1,PETROL,MP-09,Manual,HatchBack,513000,Maruti,Baleno
2017.0,94753,1,PETROL,TN-37,Manual,HatchBack,401000,Maruti,Wagon R
2017.0,49602,2,PETROL,TS-33,Manual,HatchBack,602650,Maruti,Swift
2020.0,23040,1,CNG,DL-11,Manual,HatchBack,575000,Maruti,New Wagon-R
2015.0,41595,2,PETROL,MP-09,Manual,HatchBack,373000,Honda,Brio
2020.0,15578,2,PETROL,PB-12,Manual,HatchBack,429000,Hyundai,NEW SANTRO
2017.0,88087,2,CNG,GJ-02,Automatic,HatchBack,498000,Maruti,IGNIS
2019.0,51237,2,PETROL,TS-15,Automatic,HatchBack,449000,Renault,Kwid
2016.0,89494,2,PETROL,GJ-17,Manual,HatchBack,232000,Renault,Kwid
2018.0,30769,1,CNG,MH-02,Manual,HatchBack,410000,Maruti,Wagon R
2015.0,64751,1,DIESEL,MH-03,Manual,HatchBack,487650,Maruti,Swift
2021.0,15105,2,PETROL,KA-04,Manual,HatchBack,766000,Renault,Kiger
2018.0,42266,2,PETROL,TN-22,Manual,Sedan,547000,Hyundai,Xcent
2015.0,37243,1,DIESEL,WB-02,Automatic,Sedan,891000,Honda,Amaze
2013.0,76915,2,PETROL,HR-26,Manual,Sedan,409000,Hyundai,Verna
2019.0,96408,1,DIESEL,TS-11,Manual,HatchBack,803000,Hyundai,i20 Active
2015.0,72961,1,PETROL,KA-51,Manual,HatchBack,649000,Hyundai,Elite i20
2021.0,40964,1,PETROL,WB-08,Manual,HatchBack,485000,Hyundai,NEW SANTRO
2019.0,51237,1,PETROL,HR-26,Manual,HatchBack,735000,Hyundai,Elite i20
2013.0,67656,2,PETROL,DL-1C,Manual,HatchBack,260000,Honda,Brio
2016.0,90480,1,PETROL,UP-32,Manual,Sedan,677000,Maruti,Swift Dzire
2015.0,19819,2,PETROL,KL-29,Manual,HatchBack,302000,Maruti,Alto 800
2016.0,22042,1,PETROL,KA-02,Manual,HatchBack,296000,Maruti,Alto 800
2018.0,31133,1,PETROL,DL-8C,Manual,Sedan,568000,Hyundai,Xcent
2020.0,35375,1,PETROL,TN-12,Manual,HatchBack,393000,Maruti,Alto
2019.0,27310,2,PETROL,RJ-45,Manual,HatchBack,707000,Maruti,Baleno
2019.0,21202,1,PETROL,DL-8C,Manual,HatchBack,655000,Maruti,Baleno
2016.0,39991,1,PETROL,TS-07,Manual,Sedan,540000,Maruti,Swift Dzire
2021.0,71137,2,DIESEL,MH-14,Manual,Sedan,393000,Hyundai,Verna
2017.0,59340,1,CNG,MH-43,Manual,HatchBack,378000,Maruti,Wagon R
2015.0,100774,3,DIESEL,KA-16,Manual,Sedan,553000,Honda,City
2013.0,30418,2,PETROL,TN-06,Manual,HatchBack,327000,Maruti,Wagon R
2017.0,32367,1,PETROL,MP-04,Manual,HatchBack,467000,Hyundai,Grand i10
2016.0,99120,1,DIESEL,KA-02,Automatic,Lux_sedan,939000,Hyundai,Other
2013.0,30906,1,PETROL,MH-16,Manual,HatchBack,300000,Maruti,Wagon R
2010.0,67473,2,PETROL,DL-3C,Manual,HatchBack,163000,Hyundai,i20
2017.0,13053,1,PETROL,HR-26,Manual,HatchBack,592000,Maruti,Baleno
2016.0,10215,1,PETROL,TS-08,Manual,HatchBack,452000,Tata,Tiago
2019.0,46532,1,DIESEL,UP-16,Manual,SUV,928000,Honda,Other
2018.0,97274,1,DIESEL,TS-07,Manual,HatchBack,768000,Hyundai,Elite i20
2019.0,80968,1,CNG,HR-36,Manual,HatchBack,489000,Hyundai,NEW SANTRO
2020.0,51452,1,DIESEL,UP-32,Manual,Sedan,687000,Hyundai,AURA
2014.0,56753,2,PETROL,HR-51,Manual,HatchBack,453000,Maruti,Swift
2015.0,18554,1,PETROL,MH-43,Manual,HatchBack,363000,Honda,Brio
2019.0,38439,1,PETROL,RJ-51,Manual,HatchBack,443000,Maruti,Celerio
2019.0,16645,1,PETROL,DL-10,Manual,Sedan,729000,Honda,Amaze
2021.0,22521,1,PETROL,MP-09,Manual,HatchBack,717000,Maruti,Baleno
2014.0,52106,1,PETROL,MH-05,Manual,SUV,627000,Maruti,Ertiga
2021.0,31320,1,PETROL,TS-19,Automatic,HatchBack,675000,Maruti,New Wagon-R
2016.0,78752,2,DIESEL,KA-41,Automatic,Sedan,640000,Honda,City
2015.0,70766,1,PETROL,DL-8C,Manual,HatchBack,308000,Maruti,Wagon R
2019.0,25085,1,PETROL,DL-3C,Manual,HatchBack,363000,Renault,Kwid
2021.0,36430,1,CNG,UP-78,Manual,HatchBack,566000,Maruti,New Wagon-R
2017.0,96186,3,CNG,GJ-01,Automatic,Lux_sedan,944000,Toyota,Corolla Altis
2019.0,25387,2,PETROL,GJ-06,Automatic,HatchBack,673000,Maruti,Baleno
2015.0,60559,1,PETROL,RJ-14,Manual,HatchBack,434000,Maruti,Swift
2016.0,69437,3,PETROL,TN-11,Manual,HatchBack,399000,Maruti,Celerio
2016.0,90305,1,PETROL,TN-23,Manual,HatchBack,559000,Volkswagen,Polo
2018.0,89322,1,CNG,GJ-27,Manual,HatchBack,467000,Maruti,IGNIS
2018.0,15466,1,PETROL,KA-05,Automatic,HatchBack,758000,Maruti,Swift
2010.0,82416,1,PETROL,KA-03,Manual,HatchBack,291000,Hyundai,i10
2015.0,92975,1,PETROL,DL-10,Automatic,SUV,497000,Ford,Ecosport
2016.0,66948,2,PETROL,TS-15,Manual,HatchBack,257000,Maruti,Alto 800
2020.0,24952,1,PETROL,UP-78,Manual,HatchBack,324200,Maruti,Alto
2019.0,95808,1,PETROL,MH-14,Automatic,HatchBack,615000,Maruti,Swift
2012.0,29182,2,PETROL,MH-01,Manual,HatchBack,235000,Hyundai,i10
2020.0,51781,1,PETROL,TS-08,Manual,HatchBack,527000,Maruti,New Wagon-R
2015.0,103089,1,CNG,GJ-06,Manual,HatchBack,421000,Hyundai,Grand i10
2022.0,35382,1,DIESEL,GJ-18,Automatic,SUV,1989000,Tata,Other
2021.0,20759,1,PETROL,TS-29,Manual,HatchBack,389000,Maruti,Alto
2010.0,47148,1,PETROL,DL-3C,Manual,HatchBack,164000,Maruti,Other
2019.0,31661,1,PETROL,TS-07,Manual,SUV,691000,Renault,TRIBER
2016.0,43112,1,PETROL,MH-02,Manual,HatchBack,582000,Maruti,Baleno
2021.0,44769,1,CNG,UP-78,Manual,HatchBack,606000,Maruti,New Wagon-R
2017.0,62148,2,PETROL,DL-4C,Manual,HatchBack,476000,Hyundai,Elite i20
2021.0,15530,1,PETROL,TS-10,Manual,HatchBack,874000,Tata,ALTROZ
2014.0,77526,1,PETROL,KA-04,Manual,HatchBack,535000,Hyundai,i20
2016.0,82700,1,PETROL,TN-73,Manual,HatchBack,335000,Renault,Kwid
2020.0,62629,1,CNG,DL-8C,Manual,HatchBack,547000,Maruti,New Wagon-R
2021.0,21547,2,PETROL,HR-26,Automatic,HatchBack,802000,Maruti,Swift
2015.0,69232,1,PETROL,TN-18,Manual,HatchBack,512000,Maruti,Swift
2018.0,38415,1,PETROL,CH-01,Automatic,HatchBack,541000,Maruti,Celerio X
2019.0,25854,1,PETROL,MP-09,Manual,HatchBack,600000,Maruti,Swift
2020.0,8638,1,PETROL,GJ-06,Manual,HatchBack,628000,Maruti,Swift
2013.0,57656,1,PETROL,MH-14,Manual,HatchBack,287000,Hyundai,i10
2019.0,24888,1,PETROL,TN-57,Manual,HatchBack,394000,Maruti,Alto
2014.0,21917,2,PETROL,TN-02,Manual,HatchBack,372000,Maruti,Wagon R
2012.0,47221,2,PETROL,MH-01,Automatic,HatchBack,279000,Maruti,Other
2018.0,40031,1,PETROL,DL-2C,Manual,Sedan,527000,Tata,TIGOR
2016.0,44230,2,PETROL,WB-06,Manual,HatchBack,437000,Hyundai,Elite i20
2019.0,40400,1,PETROL,GJ-13,Manual,Sedan,603000,Maruti,Dzire
2015.0,74424,3,PETROL,TS-07,Automatic,HatchBack,419000,Maruti,Celerio
2010.0,84084,1,PETROL,KA-05,Manual,HatchBack,244000,Hyundai,Santro Xing
2021.0,11425,1,PETROL,UP-16,Manual,SUV,991000,KIA,SONET
2017.0,80776,1,DIESEL,MH-04,Manual,HatchBack,616800,Maruti,Swift
2012.0,97335,2,PETROL,KA-22,Manual,HatchBack,297000,Honda,Brio
2017.0,37717,1,PETROL,MH-02,Manual,Sedan,519000,Hyundai,Verna
2017.0,35707,1,PETROL,MH-12,Manual,HatchBack,519000,Hyundai,Grand i10
2018.0,91609,1,PETROL,TN-85,Manual,HatchBack,559000,Hyundai,Elite i20
2012.0,88128,3,CNG,GJ-05,Manual,HatchBack,229000,Hyundai,i10
2018.0,47004,1,PETROL,MP-09,Manual,HatchBack,586000,Maruti,Swift
2021.0,30766,1,CNG,TS-08,Manual,HatchBack,588000,Maruti,New Wagon-R
2013.0,17387,2,PETROL,KA-03,Manual,Sedan,497000,Maruti,Swift Dzire
2018.0,26858,1,PETROL,GJ-05,Manual,HatchBack,338000,Hyundai,Eon
2016.0,55446,1,PETROL,HR-26,Manual,HatchBack,326000,Maruti,Alto K10
2014.0,52597,2,PETROL,TS-09,Manual,Sedan,417000,Honda,Amaze
2015.0,70473,1,DIESEL,UP-14,Manual,Sedan,521000,Maruti,Ciaz
2017.0,41947,1,PETROL,DL-6C,Manual,HatchBack,549000,Maruti,Baleno
2018.0,54472,1,CNG,MH-12,Manual,HatchBack,465000,Maruti,Wagon R
2020.0,29600,1,PETROL,MP-04,Manual,HatchBack,477000,Tata,Tiago
2017.0,86017,1,PETROL,TS-10,Manual,Sedan,634000,Maruti,Dzire
2015.0,68755,3,CNG,MH-48,Manual,HatchBack,369000,Maruti,Celerio
2013.0,44495,1,PETROL,WB-02,Manual,Sedan,310000,Maruti,Swift Dzire
2016.0,46411,1,PETROL,DL-9C,Manual,Sedan,456000,Honda,Amaze
2013.0,55432,1,PETROL,DL-4C,Manual,Sedan,218000,Maruti,Swift Dzire
2018.0,46139,2,PETROL,KA-03,Manual,HatchBack,510000,Tata,Tiago
2021.0,10290,2,PETROL,TS-07,Automatic,SUV,1711000,Mahindra,Other
2018.0,90804,1,PETROL,KA-51,Manual,HatchBack,628000,Maruti,Swift
2021.0,3635,1,PETROL,PB-02,Manual,HatchBack,411000,Datsun,Redi Go
2016.0,27699,1,PETROL,PB-10,Automatic,HatchBack,467000,Honda,Brio
2013.0,89559,1,PETROL,AP-28,Manual,HatchBack,233000,Hyundai,Eon
2021.0,24565,1,CNG,HR-26,Manual,HatchBack,514000,Hyundai,NEW SANTRO
2017.0,64130,2,PETROL,KA-06,Manual,Sedan,790000,Maruti,Ciaz
2018.0,44004,2,DIESEL,TN-07,Manual,SUV,739000,Honda,WR-V
2018.0,39478,1,PETROL,TS-13,Manual,HatchBack,740000,Hyundai,Elite i20
2017.0,84289,2,PETROL,TN-07,Manual,HatchBack,538000,Maruti,Swift
2021.0,37288,1,PETROL,CH-01,Manual,HatchBack,710000,Maruti,Baleno
2016.0,66057,2,PETROL,MH-03,Automatic,HatchBack,569000,Volkswagen,Polo
2017.0,66075,1,DIESEL,WB-02,Manual,HatchBack,389000,Honda,Jazz
2014.0,66051,1,PETROL,DL-3C,Manual,HatchBack,307000,Honda,Brio
2018.0,43109,1,DIESEL,DL-3C,Manual,SUV,682000,Maruti,Vitara Brezza
2019.0,20361,1,PETROL,DL-8C,Manual,HatchBack,709000,Toyota,Other
2019.0,20552,1,PETROL,UP-78,Manual,HatchBack,531000,Hyundai,Grand i10
2016.0,32594,1,PETROL,HR-26,Manual,HatchBack,461000,Hyundai,Grand i10
2018.0,50479,2,PETROL,RJ-45,Manual,HatchBack,533000,Maruti,Swift
2015.0,21598,1,PETROL,MH-47,Manual,HatchBack,358000,Maruti,Wagon R
2016.0,61337,1,PETROL,TS-08,Automatic,HatchBack,431000,Maruti,Celerio
2019.0,47935,1,PETROL,HR-26,Manual,HatchBack,553000,Maruti,Baleno
2016.0,99232,1,DIESEL,KA-50,Manual,SUV,830000,Maruti,Vitara Brezza
2017.0,44390,1,PETROL,TS-07,Manual,HatchBack,553000,Hyundai,Grand i10
2017.0,63899,1,PETROL,CH-01,Manual,HatchBack,574000,Hyundai,Elite i20
2022.0,8143,1,PETROL,MP-04,Manual,HatchBack,624000,Maruti,Celerio
2016.0,46335,2,PETROL,TS-08,Manual,HatchBack,371000,Maruti,Wagon R
2017.0,28584,1,PETROL,GJ-18,Manual,HatchBack,581000,Maruti,Baleno
2017.0,79282,2,DIESEL,GJ-23,Automatic,Lux_SUV,1007000,Mahindra,XUV500
2017.0,81348,1,DIESEL,TN-05,Manual,SUV,704000,Honda,WR-V
2011.0,14359,2,PETROL,DL-3C,Manual,HatchBack,188000,Maruti,Alto
2018.0,55864,1,PETROL,MH-12,Manual,Sedan,594000,Maruti,Dzire
2012.0,15432,1,PETROL,DL-3C,Manual,HatchBack,195000,Maruti,Other
2021.0,17102,1,PETROL,MH-29,Manual,HatchBack,430000,Renault,Kwid
2019.0,48344,1,CNG,HR-51,Manual,HatchBack,567000,Hyundai,NEW SANTRO
2011.0,74040,2,PETROL,DL-8C,Manual,HatchBack,191000,Maruti,Swift
2010.0,83410,3,PETROL,AP-09,Automatic,HatchBack,287000,Hyundai,i10
2021.0,23899,1,PETROL,TN-12,Automatic,HatchBack,1164000,Hyundai,NEW I20
2017.0,36611,1,PETROL,GJ-06,Manual,Sedan,756000,Maruti,Ciaz
2016.0,29034,2,CNG,PB-13,Manual,HatchBack,335000,Maruti,Alto K10
2017.0,47400,2,PETROL,TN-64,Automatic,HatchBack,378000,Renault,Kwid
2018.0,55536,1,PETROL,DL-1C,Manual,Sedan,210000,Honda,City
2015.0,70864,1,PETROL,KA-02,Automatic,HatchBack,547000,Hyundai,Grand i10
2014.0,65829,1,PETROL,MH-12,Automatic,Lux_sedan,807000,Toyota,Corolla Altis
2016.0,10887,1,PETROL,KA-04,Manual,HatchBack,675000,Maruti,Swift
2018.0,41852,2,PETROL,UP-32,Manual,HatchBack,404000,Tata,Tiago
2016.0,74129,1,PETROL,KA-51,Manual,HatchBack,313000,Hyundai,Eon
2013.0,96271,1,PETROL,DL-3C,Manual,Sedan,395000,Honda,City
2020.0,27518,1,PETROL,TN-14,Manual,HatchBack,610000,Tata,Tiago
2020.0,93639,1,DIESEL,GJ-01,Manual,SUV,907000,Tata,NEXON
2016.0,47741,2,PETROL,TS-12,Manual,HatchBack,545000,Maruti,Baleno
2018.0,53600,3,PETROL,TN-55,Manual,HatchBack,324000,Renault,Kwid
2014.0,96601,2,PETROL,HR-12,Manual,HatchBack,328000,Hyundai,Grand i10
2016.0,30527,1,PETROL,MP-04,Automatic,HatchBack,472000,Hyundai,Grand i10
2017.0,113791,2,DIESEL,GJ-04,Manual,SUV,629000,Maruti,S Cross
2020.0,44904,2,PETROL,HR-29,Manual,HatchBack,390000,Renault,Kwid
2018.0,97229,1,PETROL,RJ-45,Manual,HatchBack,519000,Maruti,Swift
2018.0,45531,1,PETROL,MH-04,Automatic,HatchBack,338000,Datsun,Redi Go
2017.0,61193,1,DIESEL,MH-15,Manual,HatchBack,588000,Hyundai,Grand i10
2022.0,6592,1,PETROL,DL-14,Automatic,HatchBack,562000,Renault,Kwid
2017.0,78854,1,CNG,MH-02,Manual,HatchBack,403000,Maruti,Wagon R
2022.0,20113,1,PETROL,GJ-08,Manual,HatchBack,499000,Hyundai,NEW SANTRO
2021.0,37301,1,PETROL,BR-01,Automatic,HatchBack,572000,Tata,Tiago
2012.0,74268,1,PETROL,KA-51,Manual,HatchBack,398000,Maruti,Swift
2017.0,74195,1,PETROL,TS-07,Manual,HatchBack,319000,Maruti,Alto 800
2022.0,11649,1,DIESEL,BR-31,Manual,SUV,1028000,Mahindra,Other
2013.0,69263,2,PETROL,KA-03,Automatic,HatchBack,347000,Hyundai,i10
2021.0,9350,1,PETROL,TN-19,Manual,SUV,739000,Ford,FREESTYLE
2022.0,8584,1,PETROL,DL-10,Manual,Sedan,898000,Hyundai,AURA
2018.0,37437,1,PETROL,MH-01,Automatic,SUV,1140000,Hyundai,Creta
2017.0,83623,1,PETROL,TS-07,Automatic,SUV,798000,Honda,Other
2017.0,110696,1,DIESEL,MP-09,Manual,HatchBack,418000,Tata,Tiago
2017.0,40502,1,DIESEL,MP-09,Manual,Sedan,782000,Honda,City
2017.0,99331,2,DIESEL,UP-32,Manual,SUV,577000,Maruti,S Cross
2015.0,47720,1,PETROL,GJ-01,Manual,HatchBack,441000,Hyundai,Grand i10
2018.0,69176,1,PETROL,CH-01,Manual,HatchBack,616000,Maruti,Swift
2018.0,77208,1,DIESEL,DL-7C,Automatic,SUV,891000,Tata,Other
2015.0,75961,1,PETROL,GJ-01,Automatic,HatchBack,312000,Nissan,Other
2012.0,24119,1,PETROL,DL-6C,Manual,HatchBack,314000,Maruti,Swift
2018.0,30194,2,PETROL,UP-32,Manual,SUV,612000,Honda,WR-V
2013.0,98297,2,PETROL,KA-05,Manual,HatchBack,262000,Hyundai,i10
2018.0,63221,2,PETROL,GJ-05,Manual,HatchBack,531000,Volkswagen,Polo
2017.0,83286,1,PETROL,GJ-01,Manual,HatchBack,535000,Volkswagen,Polo
2018.0,35496,1,CNG,MH-47,Manual,HatchBack,436000,Maruti,Wagon R
2019.0,65664,1,PETROL,MH-03,Automatic,Sedan,613000,Maruti,Dzire
2012.0,44784,3,PETROL,AP-09,Manual,Sedan,447000,Hyundai,Verna
2018.0,61107,2,DIESEL,GJ-05,Automatic,SUV,772000,Tata,NEXON
2016.0,71761,1,PETROL,MH-50,Manual,HatchBack,404000,Maruti,Wagon R
2017.0,67448,2,PETROL,MH-01,Manual,Sedan,637000,Maruti,Dzire
2019.0,22401,1,PETROL,UP-16,Automatic,HatchBack,692000,Hyundai,GRAND I10
2019.0,40066,1,PETROL,RJ-45,Automatic,HatchBack,541000,Maruti,IGNIS
2022.0,10259,1,PETROL,PB-65,Automatic,SUV,1396000,Maruti,Other
2010.0,69278,2,PETROL,DL-4C,Manual,Lux_sedan,234000,Toyota,Corolla Altis
2020.0,42457,1,PETROL,KA-22,Automatic,Sedan,1709000,Honda,Other
2017.0,66080,1,PETROL,TN-11,Manual,HatchBack,515000,Hyundai,Grand i10
2021.0,12199,1,PETROL,KL-08,Manual,HatchBack,415000,Datsun,Redi Go
2017.0,39046,1,PETROL,HR-76,Manual,HatchBack,510000,Maruti,Swift
2018.0,47897,1,DIESEL,GJ-18,Manual,Sedan,1179000,Hyundai,Verna
2019.0,12713,1,PETROL,UP-78,Manual,HatchBack,444000,Hyundai,NEW SANTRO
2018.0,41338,2,CNG,GJ-36,Automatic,HatchBack,471000,Maruti,Wagon R
2018.0,75114,2,DIESEL,HR-26,Automatic,SUV,705000,Renault,Duster
2017.0,88437,1,PETROL,GJ-01,Manual,HatchBack,370000,Maruti,Wagon R
2021.0,24447,1,CNG,UP-32,Manual,HatchBack,554000,Maruti,S PRESSO
2021.0,13767,1,PETROL,TN-73,Automatic,SUV,1143000,Tata,NEXON
2021.0,35172,1,PETROL,KA-05,Manual,HatchBack,672000,Tata,ALTROZ
2016.0,71822,2,PETROL,MH-12,Automatic,HatchBack,535000,Hyundai,Grand i10
2018.0,61212,2,DIESEL,GJ-03,Manual,HatchBack,674000,Maruti,Swift
2022.0,17575,1,PETROL,MH-03,Manual,HatchBack,1042000,Hyundai,NEW I20
2018.0,22528,2,PETROL,KA-01,Automatic,Sedan,704000,Toyota,YARIS
2020.0,5574,1,PETROL,UP-14,Manual,SUV,1021000,Maruti,S Cross
2017.0,63613,1,PETROL,TS-09,Automatic,SUV,1017000,Hyundai,Creta
2019.0,35732,2,CNG,HR-29,Manual,HatchBack,507000,Maruti,New Wagon-R
2018.0,38650,1,DIESEL,HR-26,Automatic,SUV,1106000,Hyundai,Creta
2017.0,29558,1,PETROL,MH-05,Automatic,HatchBack,587000,Honda,Jazz
2018.0,38130,2,DIESEL,DL-12,Automatic,Lux_SUV,1156000,Mahindra,XUV500
2017.0,25039,1,PETROL,DL-12,Manual,HatchBack,292000,Hyundai,Eon
2017.0,53014,1,PETROL,GJ-06,Automatic,Lux_SUV,1193000,Honda,Other
2016.0,63142,1,PETROL,GJ-15,Manual,HatchBack,496000,Maruti,Baleno
2016.0,47471,2,PETROL,TN-03,Manual,HatchBack,336000,Renault,Kwid
2010.0,91194,3,PETROL,MH-01,Manual,HatchBack,174000,Hyundai,i10
2018.0,40437,1,CNG,MH-43,Manual,HatchBack,428000,Maruti,Wagon R
2019.0,88515,1,DIESEL,HR-29,Manual,SUV,809000,Hyundai,VENUE
2020.0,89824,1,PETROL,TS-33,Manual,SUV,630000,Renault,TRIBER
2018.0,51507,2,PETROL,KL-41,Automatic,HatchBack,584000,Nissan,Other
2017.0,77995,1,PETROL,KA-53,Automatic,HatchBack,753000,Maruti,Baleno
2021.0,16563,1,PETROL,PB-27,Manual,HatchBack,462000,Maruti,S PRESSO
2015.0,95852,2,PETROL,MH-31,Manual,HatchBack,506000,Hyundai,i20 Active
2017.0,45385,1,CNG,MH-12,Manual,HatchBack,346000,Maruti,Alto 800
2017.0,68942,2,PETROL,WB-08,Manual,SUV,436000,Mahindra,Other
2015.0,43563,1,PETROL,MH-06,Manual,HatchBack,462700,Maruti,Swift
2016.0,47771,1,DIESEL,UP-14,Manual,HatchBack,428000,Maruti,Swift
2015.0,25617,1,PETROL,KA-53,Manual,HatchBack,502000,Hyundai,Grand i10
2016.0,35690,2,PETROL,DL-9C,Manual,HatchBack,535000,Hyundai,Elite i20
2013.0,84969,2,DIESEL,AP-28,Manual,HatchBack,414000,Hyundai,Grand i10
2014.0,47361,1,PETROL,PB-08,Manual,Sedan,579000,Honda,City
2015.0,52763,1,PETROL,MH-20,Manual,HatchBack,498000,Maruti,Swift
2020.0,50574,1,PETROL,MH-31,Manual,Sedan,836000,Toyota,YARIS
2018.0,42622,1,DIESEL,DL-10,Manual,HatchBack,565000,Maruti,Baleno
2014.0,31933,2,PETROL,AP-28,Manual,HatchBack,277000,Maruti,Alto 800
2019.0,33197,1,PETROL,UP-78,Manual,HatchBack,334000,Maruti,Alto K10
2017.0,72091,2,PETROL,GJ-06,Manual,SUV,617000,Ford,Ecosport
2021.0,26755,1,PETROL,KA-19,Automatic,HatchBack,564000,Renault,Kwid
2012.0,60351,1,PETROL,UP-16,Manual,Sedan,506000,Maruti,Swift Dzire
2019.0,60019,1,CNG,GJ-01,Manual,HatchBack,551000,Hyundai,Grand i10
